cuda available with GPU: NVIDIA RTX A6000
topology types: {(0, 1), (1, 1), (1, 2), (2, 2)}
number of topology types: 4
Epoch 0: train_loss=2.03, train_acc=0.43, val_acc=0.52, time=4.27
Epoch 34: train_loss=1.02, train_acc=0.53, val_acc=0.47, time=0.69
Epoch 35: train_loss=1.13, train_acc=0.54, val_acc=0.47, time=0.68
Epoch 36: train_loss=0.99, train_acc=0.54, val_acc=0.47, time=0.78
Epoch 37: train_loss=1.01, train_acc=0.54, val_acc=0.43, time=0.85
Epoch 38: train_loss=0.92, train_acc=0.54, val_acc=0.45, time=0.77
Epoch 39: train_loss=0.93, train_acc=0.54, val_acc=0.47, time=0.87
Epoch 40: train_loss=0.93, train_acc=0.55, val_acc=0.47, time=0.94
Epoch 41: train_loss=0.94, train_acc=0.54, val_acc=0.45, time=0.70
Epoch 42: train_loss=0.93, train_acc=0.53, val_acc=0.47, time=0.77
Epoch 43: train_loss=0.92, train_acc=0.55, val_acc=0.46, time=0.79
Epoch 44: train_loss=0.90, train_acc=0.55, val_acc=0.45, time=0.70
Epoch 45: train_loss=0.90, train_acc=0.55, val_acc=0.47, time=0.86
Epoch 46: train_loss=0.90, train_acc=0.56, val_acc=0.47, time=0.81
Epoch 47: train_loss=0.90, train_acc=0.55, val_acc=0.47, time=0.77
Epoch 48: train_loss=0.90, train_acc=0.55, val_acc=0.50, time=0.82
Epoch 49: train_loss=0.88, train_acc=0.56, val_acc=0.47, time=1.06
Epoch 50: train_loss=0.88, train_acc=0.55, val_acc=0.46, time=0.84
Epoch 51: train_loss=0.88, train_acc=0.56, val_acc=0.47, time=0.84
Epoch 52: train_loss=0.88, train_acc=0.55, val_acc=0.48, time=0.80
Epoch 53: train_loss=0.88, train_acc=0.56, val_acc=0.47, time=0.82
Epoch 54: train_loss=0.88, train_acc=0.56, val_acc=0.50, time=0.98
Epoch 55: train_loss=0.87, train_acc=0.56, val_acc=0.47, time=0.84
Epoch 56: train_loss=0.87, train_acc=0.56, val_acc=0.48, time=0.77
Epoch 57: train_loss=0.87, train_acc=0.56, val_acc=0.45, time=0.73
Epoch 58: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=0.65
Epoch 59: train_loss=0.87, train_acc=0.56, val_acc=0.48, time=0.72
Epoch 60: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.65
Epoch 61: train_loss=0.87, train_acc=0.56, val_acc=0.48, time=0.72
Epoch 62: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.79
Epoch 63: train_loss=0.87, train_acc=0.56, val_acc=0.47, time=0.69
Epoch 64: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=0.74
Epoch 65: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=0.74
Epoch 66: train_loss=0.87, train_acc=0.57, val_acc=0.45, time=0.73
Epoch 67: train_loss=0.87, train_acc=0.56, val_acc=0.48, time=0.68
Epoch 68: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.73
Epoch 69: train_loss=0.87, train_acc=0.57, val_acc=0.49, time=0.69
Epoch 70: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.69
Epoch 71: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=0.77
Epoch 72: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.85
Epoch 73: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=0.67
Epoch 74: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.73
Epoch 75: train_loss=0.87, train_acc=0.55, val_acc=0.49, time=0.69
Epoch 76: train_loss=0.87, train_acc=0.56, val_acc=0.47, time=0.86
Epoch 77: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.78
Epoch 78: train_loss=0.87, train_acc=0.57, val_acc=0.50, time=0.71
Epoch 79: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=0.64
Epoch 80: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.96
Epoch 81: train_loss=0.87, train_acc=0.55, val_acc=0.50, time=0.79
Epoch 82: train_loss=0.87, train_acc=0.56, val_acc=0.46, time=1.04
Epoch 83: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=0.74
Epoch 84: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=0.67
Epoch 85: train_loss=0.87, train_acc=0.57, val_acc=0.49, time=0.67
Epoch 86: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.76
Epoch 87: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=0.70
Epoch 88: train_loss=0.86, train_acc=0.56, val_acc=0.49, time=0.80
Epoch 89: train_loss=0.87, train_acc=0.57, val_acc=0.50, time=0.70
Epoch 90: train_loss=0.86, train_acc=0.56, val_acc=0.51, time=0.87
Epoch 91: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=0.96
Epoch 92: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=0.90
Epoch 93: train_loss=0.86, train_acc=0.56, val_acc=0.51, time=1.02
Epoch 94: train_loss=0.86, train_acc=0.56, val_acc=0.47, time=1.16
Epoch 95: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.08
Epoch 96: train_loss=0.86, train_acc=0.56, val_acc=0.52, time=1.04
Epoch 97: train_loss=0.86, train_acc=0.56, val_acc=0.49, time=1.13
Epoch 98: train_loss=0.86, train_acc=0.56, val_acc=0.50, time=1.16
Epoch 99: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.50
Epoch 100: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.77
Epoch 101: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.62
Epoch 102: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=2.05
Epoch 103: train_loss=0.86, train_acc=0.56, val_acc=0.51, time=1.76
Epoch 104: train_loss=0.86, train_acc=0.56, val_acc=0.49, time=1.58
Epoch 105: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.40
Epoch 106: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.61
Epoch 107: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.39
Epoch 108: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.42
Epoch 109: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.59
Epoch 110: train_loss=0.85, train_acc=0.56, val_acc=0.51, time=1.36
Epoch 111: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.50
Epoch 112: train_loss=0.85, train_acc=0.56, val_acc=0.52, time=1.50
Epoch 113: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.20
Epoch 114: train_loss=0.85, train_acc=0.57, val_acc=0.48, time=1.18
Epoch 115: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.23
Epoch 116: train_loss=0.86, train_acc=0.56, val_acc=0.51, time=1.20
Epoch 117: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.38
Epoch 118: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.37
Epoch 119: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.64
Epoch 120: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.67
Epoch 121: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.81
Epoch 122: train_loss=0.85, train_acc=0.56, val_acc=0.51, time=2.27
Epoch 123: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.75
Epoch 124: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.81
Epoch 125: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.58
Epoch 126: train_loss=0.85, train_acc=0.57, val_acc=0.51, time=1.52
Epoch 127: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.77
Epoch 128: train_loss=0.85, train_acc=0.56, val_acc=0.51, time=1.68
Epoch 129: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.63
Epoch 130: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.38
Epoch 131: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.66
Epoch 132: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.53
Epoch 133: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.59
Epoch 134: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.53
Epoch 135: train_loss=0.85, train_acc=0.58, val_acc=0.50, time=1.77
Epoch 136: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.39
Epoch 137: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.27
Epoch 138: train_loss=0.85, train_acc=0.58, val_acc=0.50, time=1.29
Epoch 139: train_loss=0.85, train_acc=0.56, val_acc=0.51, time=1.62
Epoch 140: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.67
Epoch 141: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.87
Epoch 142: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.88
Epoch 143: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.89
Epoch 144: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=2.24
Epoch 145: train_loss=0.85, train_acc=0.57, val_acc=0.51, time=1.54
Epoch 146: train_loss=0.85, train_acc=0.57, val_acc=0.51, time=1.64
Epoch 147: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.75
Epoch 148: train_loss=0.85, train_acc=0.58, val_acc=0.50, time=1.60
Epoch 149: train_loss=0.85, train_acc=0.57, val_acc=0.51, time=1.55
Epoch 150: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.66
Epoch 151: train_loss=0.85, train_acc=0.56, val_acc=0.52, time=1.79
Epoch 152: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.72
Epoch 153: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.60
Epoch 154: train_loss=0.85, train_acc=0.58, val_acc=0.49, time=1.89
Epoch 155: train_loss=0.85, train_acc=0.58, val_acc=0.49, time=1.44
Epoch 156: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.69
Epoch 157: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.91
Epoch 158: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.55
Epoch 159: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.50
Epoch 160: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.65
Epoch 161: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.71
Epoch 162: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.66
Epoch 163: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.79
Epoch 164: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.50
Epoch 165: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.51
Epoch 166: train_loss=0.85, train_acc=0.58, val_acc=0.49, time=1.62
Epoch 167: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.58
Epoch 168: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.25
Epoch 169: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.38
Epoch 170: train_loss=0.85, train_acc=0.58, val_acc=0.50, time=1.74
Epoch 171: train_loss=0.85, train_acc=0.58, val_acc=0.49, time=1.61
Epoch 172: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.34
Epoch 173: train_loss=0.85, train_acc=0.57, val_acc=0.51, time=1.17
Epoch 174: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.25
Epoch 175: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.23
Epoch 176: train_loss=0.85, train_acc=0.57, val_acc=0.51, time=1.34
Epoch 177: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.43
Epoch 178: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.59
Epoch 179: train_loss=0.84, train_acc=0.58, val_acc=0.49, time=1.52
Epoch 180: train_loss=0.84, train_acc=0.57, val_acc=0.49, time=1.57
Epoch 181: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.66
Epoch 182: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.57
Epoch 183: train_loss=0.84, train_acc=0.58, val_acc=0.50, time=1.31
Epoch 184: train_loss=0.84, train_acc=0.58, val_acc=0.50, time=1.36
Epoch 185: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.27
Epoch 186: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.47
Epoch 187: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.19
Epoch 188: train_loss=0.84, train_acc=0.58, val_acc=0.49, time=1.30
Epoch 189: train_loss=0.84, train_acc=0.58, val_acc=0.50, time=1.39
Epoch 190: train_loss=0.84, train_acc=0.57, val_acc=0.49, time=1.29
Epoch 191: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.74
Epoch 192: train_loss=0.84, train_acc=0.58, val_acc=0.50, time=1.49
Epoch 193: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.46
Epoch 194: train_loss=0.84, train_acc=0.57, val_acc=0.51, time=1.87
Epoch 195: train_loss=0.84, train_acc=0.57, val_acc=0.49, time=1.61
Epoch 196: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.60
Epoch 197: train_loss=0.84, train_acc=0.57, val_acc=0.49, time=1.48
Epoch 198: train_loss=0.84, train_acc=0.57, val_acc=0.51, time=1.60
Epoch 199: train_loss=0.84, train_acc=0.57, val_acc=0.50, time=1.64
topology types: {(0, 1), (1, 1), (1, 2), (2, 2)}
number of topology types: 4
Epoch 0: train_loss=3.91, train_acc=0.37, val_acc=0.41, time=2.15
Epoch 1: train_loss=2.07, train_acc=0.46, val_acc=0.47, time=2.16
Epoch 2: train_loss=1.85, train_acc=0.49, val_acc=0.53, time=1.79
Epoch 3: train_loss=1.40, train_acc=0.49, val_acc=0.51, time=1.94
Epoch 4: train_loss=1.10, train_acc=0.50, val_acc=0.54, time=1.52
Epoch 5: train_loss=1.22, train_acc=0.52, val_acc=0.53, time=2.00
Epoch 6: train_loss=1.09, train_acc=0.51, val_acc=0.47, time=1.85
Epoch 7: train_loss=1.09, train_acc=0.51, val_acc=0.53, time=1.52
Epoch 8: train_loss=1.23, train_acc=0.49, val_acc=0.49, time=1.77
Epoch 9: train_loss=1.31, train_acc=0.51, val_acc=0.49, time=1.83
Epoch 10: train_loss=1.10, train_acc=0.53, val_acc=0.51, time=2.00
Epoch 11: train_loss=1.24, train_acc=0.53, val_acc=0.52, time=1.94
Epoch 12: train_loss=1.10, train_acc=0.52, val_acc=0.49, time=2.24
Epoch 13: train_loss=1.00, train_acc=0.53, val_acc=0.51, time=1.82
Epoch 14: train_loss=0.96, train_acc=0.54, val_acc=0.52, time=1.48
Epoch 15: train_loss=0.94, train_acc=0.53, val_acc=0.51, time=1.43
Epoch 16: train_loss=0.94, train_acc=0.53, val_acc=0.51, time=1.70
Epoch 17: train_loss=0.93, train_acc=0.54, val_acc=0.51, time=1.97
Epoch 18: train_loss=0.94, train_acc=0.54, val_acc=0.52, time=1.90
Epoch 19: train_loss=0.93, train_acc=0.54, val_acc=0.51, time=1.97
Epoch 20: train_loss=0.93, train_acc=0.54, val_acc=0.51, time=2.43
Epoch 21: train_loss=0.93, train_acc=0.54, val_acc=0.53, time=2.31
Epoch 22: train_loss=0.91, train_acc=0.53, val_acc=0.52, time=1.84
Epoch 23: train_loss=0.91, train_acc=0.54, val_acc=0.49, time=1.89
Epoch 24: train_loss=0.91, train_acc=0.55, val_acc=0.53, time=2.12
Epoch 25: train_loss=0.90, train_acc=0.54, val_acc=0.49, time=1.86
Epoch 26: train_loss=0.90, train_acc=0.55, val_acc=0.53, time=2.22
Epoch 27: train_loss=0.90, train_acc=0.55, val_acc=0.51, time=2.35
Epoch 28: train_loss=0.90, train_acc=0.54, val_acc=0.51, time=2.27
Epoch 29: train_loss=0.90, train_acc=0.55, val_acc=0.50, time=2.33
Epoch 30: train_loss=0.90, train_acc=0.55, val_acc=0.49, time=2.32
Epoch 31: train_loss=0.90, train_acc=0.55, val_acc=0.53, time=2.30
Epoch 32: train_loss=0.90, train_acc=0.56, val_acc=0.50, time=2.24
Epoch 33: train_loss=0.91, train_acc=0.55, val_acc=0.51, time=2.57
Epoch 34: train_loss=0.90, train_acc=0.55, val_acc=0.51, time=2.46
Epoch 35: train_loss=0.89, train_acc=0.56, val_acc=0.50, time=2.86
Epoch 36: train_loss=0.89, train_acc=0.56, val_acc=0.51, time=2.90
Epoch 37: train_loss=0.89, train_acc=0.56, val_acc=0.52, time=2.66
Epoch 38: train_loss=0.89, train_acc=0.55, val_acc=0.51, time=2.72
Epoch 39: train_loss=0.90, train_acc=0.56, val_acc=0.53, time=2.56
Epoch 40: train_loss=0.89, train_acc=0.55, val_acc=0.49, time=2.05
Epoch 41: train_loss=0.89, train_acc=0.56, val_acc=0.51, time=1.45
Epoch 42: train_loss=0.89, train_acc=0.55, val_acc=0.51, time=1.58
Epoch 43: train_loss=0.89, train_acc=0.55, val_acc=0.53, time=1.86
Epoch 44: train_loss=0.89, train_acc=0.55, val_acc=0.49, time=2.08
Epoch 45: train_loss=0.89, train_acc=0.56, val_acc=0.51, time=2.28
Epoch 46: train_loss=0.89, train_acc=0.55, val_acc=0.51, time=2.17
Epoch 47: train_loss=0.89, train_acc=0.56, val_acc=0.51, time=1.90
Epoch 48: train_loss=0.89, train_acc=0.55, val_acc=0.54, time=1.70
Epoch 49: train_loss=0.88, train_acc=0.56, val_acc=0.51, time=1.54
Epoch 50: train_loss=0.88, train_acc=0.56, val_acc=0.51, time=1.74
Epoch 51: train_loss=0.88, train_acc=0.56, val_acc=0.50, time=2.05
Epoch 52: train_loss=0.88, train_acc=0.56, val_acc=0.51, time=2.26
Epoch 53: train_loss=0.88, train_acc=0.56, val_acc=0.53, time=2.19
Epoch 54: train_loss=0.88, train_acc=0.55, val_acc=0.50, time=2.07
Epoch 55: train_loss=0.88, train_acc=0.56, val_acc=0.51, time=1.98
Epoch 56: train_loss=0.88, train_acc=0.57, val_acc=0.49, time=2.10
Epoch 57: train_loss=0.88, train_acc=0.56, val_acc=0.53, time=1.77
Epoch 58: train_loss=0.88, train_acc=0.56, val_acc=0.51, time=1.84
Epoch 59: train_loss=0.88, train_acc=0.56, val_acc=0.53, time=1.77
Epoch 60: train_loss=0.88, train_acc=0.56, val_acc=0.50, time=1.80
Epoch 61: train_loss=0.88, train_acc=0.56, val_acc=0.49, time=2.20
Epoch 62: train_loss=0.88, train_acc=0.55, val_acc=0.50, time=2.05
Epoch 63: train_loss=0.88, train_acc=0.56, val_acc=0.49, time=2.04
Epoch 64: train_loss=0.88, train_acc=0.56, val_acc=0.51, time=1.87
Epoch 65: train_loss=0.88, train_acc=0.57, val_acc=0.52, time=1.87
Epoch 66: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=1.70
Epoch 67: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=1.60
Epoch 68: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=1.83
Epoch 69: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.89
Epoch 70: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=2.07
Epoch 71: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=1.96
Epoch 72: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=1.79
Epoch 73: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.84
Epoch 74: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=2.03
Epoch 75: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=2.01
Epoch 76: train_loss=0.87, train_acc=0.56, val_acc=0.52, time=2.21
Epoch 77: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=2.25
Epoch 78: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=1.91
Epoch 79: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=1.86
Epoch 80: train_loss=0.87, train_acc=0.57, val_acc=0.48, time=1.78
Epoch 81: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.74
Epoch 82: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=1.72
Epoch 83: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.87
Epoch 84: train_loss=0.87, train_acc=0.57, val_acc=0.49, time=1.61
Epoch 85: train_loss=0.87, train_acc=0.56, val_acc=0.47, time=1.84
Epoch 86: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.99
Epoch 87: train_loss=0.87, train_acc=0.57, val_acc=0.49, time=1.87
Epoch 88: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=1.89
Epoch 89: train_loss=0.87, train_acc=0.57, val_acc=0.50, time=1.95
Epoch 90: train_loss=0.87, train_acc=0.56, val_acc=0.47, time=1.75
Epoch 91: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=1.83
Epoch 92: train_loss=0.87, train_acc=0.57, val_acc=0.49, time=1.86
Epoch 93: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.83
Epoch 94: train_loss=0.88, train_acc=0.57, val_acc=0.50, time=1.98
Epoch 95: train_loss=0.87, train_acc=0.56, val_acc=0.49, time=1.73
Epoch 96: train_loss=0.88, train_acc=0.57, val_acc=0.50, time=1.81
Epoch 97: train_loss=0.87, train_acc=0.56, val_acc=0.51, time=1.83
Epoch 98: train_loss=0.87, train_acc=0.56, val_acc=0.48, time=1.83
Epoch 99: train_loss=0.87, train_acc=0.56, val_acc=0.50, time=1.79
Epoch 100: train_loss=0.87, train_acc=0.57, val_acc=0.51, time=1.71
Epoch 101: train_loss=0.87, train_acc=0.57, val_acc=0.50, time=1.70
Epoch 102: train_loss=0.87, train_acc=0.57, val_acc=0.50, time=1.72
Epoch 103: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.76
Epoch 104: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.82
Epoch 105: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.91
Epoch 106: train_loss=0.86, train_acc=0.57, val_acc=0.52, time=1.69
Epoch 107: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.69
Epoch 108: train_loss=0.86, train_acc=0.57, val_acc=0.48, time=1.94
Epoch 109: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.62
Epoch 110: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.83
Epoch 111: train_loss=0.86, train_acc=0.57, val_acc=0.48, time=1.92
Epoch 112: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=2.09
Epoch 113: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=2.00
Epoch 114: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.94
Epoch 115: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=2.00
Epoch 116: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.82
Epoch 117: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.99
Epoch 118: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.76
Epoch 119: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.84
Epoch 120: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.80
Epoch 121: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.96
Epoch 122: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.76
Epoch 123: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.68
Epoch 124: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.63
Epoch 125: train_loss=0.86, train_acc=0.57, val_acc=0.48, time=1.82
Epoch 126: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.92
Epoch 127: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.64
Epoch 128: train_loss=0.86, train_acc=0.57, val_acc=0.48, time=1.55
Epoch 129: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.78
Epoch 130: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.93
Epoch 131: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.79
Epoch 132: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.56
Epoch 133: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.76
Epoch 134: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.79
Epoch 135: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.85
Epoch 136: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.75
Epoch 137: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.72
Epoch 138: train_loss=0.86, train_acc=0.57, val_acc=0.51, time=1.74
Epoch 139: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.62
Epoch 140: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.82
Epoch 141: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.65
Epoch 142: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.67
Epoch 143: train_loss=0.86, train_acc=0.57, val_acc=0.48, time=1.79
Epoch 144: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.75
Epoch 145: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.82
Epoch 146: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.81
Epoch 147: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=2.00
Epoch 148: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.75
Epoch 149: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.62
Epoch 150: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.67
Epoch 151: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.75
Epoch 152: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.73
Epoch 153: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.82
Epoch 154: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.66
Epoch 155: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.91
Epoch 156: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.89
Epoch 157: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=2.08
Epoch 158: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.63
Epoch 159: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.78
Epoch 160: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.67
Epoch 161: train_loss=0.86, train_acc=0.57, val_acc=0.49, time=1.79
Epoch 162: train_loss=0.86, train_acc=0.57, val_acc=0.48, time=1.89
Epoch 163: train_loss=0.86, train_acc=0.57, val_acc=0.50, time=1.84
Epoch 164: train_loss=0.86, train_acc=0.58, val_acc=0.49, time=1.80
Epoch 165: train_loss=0.85, train_acc=0.58, val_acc=0.49, time=2.07
Epoch 166: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.81
Epoch 167: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.96
Epoch 168: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=2.12
Epoch 169: train_loss=0.85, train_acc=0.57, val_acc=0.47, time=2.11
Epoch 170: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=2.02
Epoch 171: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.96
Epoch 172: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.98
Epoch 173: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.85
Epoch 174: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=2.11
Epoch 175: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=2.26
Epoch 176: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=2.00
Epoch 177: train_loss=0.85, train_acc=0.57, val_acc=0.50, time=1.93
Epoch 178: train_loss=0.85, train_acc=0.57, val_acc=0.49, time=1.97
Epoch 179: train_loss=0.85, train_acc=0.58, val_acc=0.49, time=1.88
